ID_sportsman,Name,Sex,Sport
71311,Francisco Jos Ribeiro Lopes dos Santos,M,Swimming
72505,Miguel Timteo Pontes Lutonda,M,Basketball
72901,Paulo Jorge M. R. Macedo,M,Basketball
72934,Juliana Jos Machado,F,Handball
74632,Bernardo Manuel,M,Athletics
74636,Nadir Graciete  de Ftima Manuel,F,Basketball
75882,Ana Martins,F,Swimming
76452,Andr Matias,M,Rowing
76454,Joo Luis Cardoso Matias,M,Swimming
76847,Nassiela Cristina  de Oliveira Mauricio,F,Basketball
80155,Eduardo Fernando Mingas,M,Basketball
81364,Francisco Andr Moniz,M,Boxing
81488,Lurdes Marcelina Manuel Monteiro,F,Handball
81493,Valter Gerson Monteiro,M,Basketball
81569,Matias Montinho,M,Sailing
81749,Carlos Edilson Alcantara Morais,M,Basketball
81750,Carolina Martene  Miranda Morais,F,Handball
81753,Paulo Sergio Frana Morais,M,Shooting
81906,Anbal de Jess Moreira,M,Basketball
81907,Antnia Moreira De Fatima,F,Judo
82637,Abdel Aziz Boukar Boukar Moussa,M,Basketball
82878,Ivone da Coneico Mufuca,F,Handball
83782,Victor Muzadi,M,Basketball
84902,Lotuala N'Dombassy,M,Judo
85301,Vilma Pegado Nenganga,F,Handball
85399,Anica Manuel Joo Neto,F,Handball
85402,Joo Neto,M,Sailing
85405,Liliana Estefania Neto,F,Athletics
86697,Ana Sofia Nbrega,F,Swimming
87275,Joo Baptista N'Tyamba,M,Athletics
87580,Ado N'Zuzi,M,Boxing
90384,Fortunato Luis Pacavira,M,Canoeing
92200,Leonel Ditutala Paulo,M,Basketball
92201,Lia Paulo,F,Handball
92701,Mria Rosa da Costa Pedro,F,Handball
93236,Elisa Peres,F,Handball
93745,Michele Pessoa,F,Swimming
95013,Pedro Miguel Alves Pinotes,M,Swimming
95073,Dionisia Pio,F,Handball
96695,Justina Lopes Praa,F,Handball
98944,Jean-Luc Rasamoelina,M,Rowing
102243,Benjamim Joo Romano,M,Basketball
102299,Ana Crysna da Silva Romero,F,Swimming
105644,Marta F.  Casimiro dos Santos,F,Handball
105755,Nelson Timteo Alves Sardinha,M,Basketball
113462,Manuel Nazareth da Costa Sousa,M,Basketball
118799,Elzira de Ftima Borges Tavares Barros,F,Handball
118803,Maria Odete Sanches Tavares,F,Handball
120877,Lusa Macuto Toms,F,Basketball
121293,Moiss Martin Fernndes Torres,M,Judo
121932,Filomena Jos Trindade,F,Handball
122059,Honorato Trosso,M,Basketball
123070,Benjamim Joo Ucuahamba,M,Basketball
123281,Teresa Joo Ulundo,F,Handball
125829,Liliana da Silva Venncio,F,Handball
126314,Astrida  Tumba Vicente,F,Basketball
126344,ngelo Monteiro dos Santos Victoriano,M,Basketball
126345,Edmar Monteiro dos Santos Victoriano,M,Basketball
126346,Justino Monteiro dos Santos Victoriano,M,Basketball
126417,Elizabeth Amelia Basilio Viegas,F,Handball
126418,Joelma Patrcia  da Cunha Viegas,F,Handball
129105,"Elisa Manuel ""Lili"" Brito Webba-Torres",F,Handball
4738,Reuben Recaldo Appleton,M,Athletics
6888,Daniel Everton Bailey,M,Athletics
7965,N'Kosie Barnes,M,Athletics
10127,Lester Benjamin,M,Athletics
14573,Stedroy Franklin Braithwaite,M,Sailing
15270,Ty Shannon Brodie,M,Sailing
15607,Alfred Browne,M,Athletics
15613,James Browne,M,Athletics
15617,Mitchell Patrick Browne,M,Athletics
15881,Laverne Bryan,F,Athletics
19889,Afia Neliah Charles,F,Athletics
19899,Ruperta Charles,F,Athletics
21274,Brendan Kyle Akeem Christian,M,Athletics
21276,Donald Christian,M,Cycling
23099,Everton Cornelius,M,Athletics
33633,Charles Ira Fabian,M,Cycling
33867,Carlo Falcone,M,Sailing
36673,Lionel Francis,M,Boxing
36929,Priscilla Frederick,F,Athletics
37603,Eli James M. Fuller,M,Sailing
40306,Charmaine Ann Marie Gilgeous,F,Athletics
41438,Rory Gonsalves,M,Cycling
42555,James Theophilus Grayman,M,Athletics
42654,Calvin Greenaway,M,Athletics
42661,Cejhae Colin Greene,M,Athletics
47731,Anthony Henry,M,Athletics
50863,Elisha Hughes,M,Cycling
50873,Kenmore Henderson Hughes,M,Athletics
53190,Cuthbert E. Jacobs,M,Athletics
53488,Karl James,M,Sailing
53972,Jared Jarvis,M,Athletics
55641,Dale Anthony Jones,M,Athletics
55947,Daryl Joseph,M,Boxing
55956,Jocelyn Joseph,F,Athletics
68401,Heidi Anne Lehrer,F,Canoeing
68402,Jacob D. Lehrer,M,Canoeing
68403,Pieter Sand Lehrer,M,Canoeing
70249,Howard Andrew Lindsay,M,Athletics
70861,"Nigel ""Neil"" Lloyd",M,Cycling
72619,Brian Lyn,M,Cycling
73684,Conrad Mainwaring,M,Athletics
75391,Robert Frances Marsh,M,Cycling
76087,Noah Mascoll-Gomes,M,Swimming
79912,Larry R. Miller,M,Athletics
89330,Christal O'Reilly Clashing,F,Swimming
89331,Karin Alejandra O'Reilly Clashing,F,Swimming
93834,Maxwell Peters,M,Athletics
93838,Robert Peters,M,Cycling
96284,Karen Lynn Portch,F,Sailing
96485,Dine Potter,F,Athletics
100502,Paul Richards,M,Athletics
100545,"Leonard ""Leon"" Richardson",M,Cycling
101322,Samantha Roberts,F,Swimming
102691,Inigo Ross,M,Sailing
105055,Heather Barbara Samuel,F,Athletics
108469,Barbara A. Selkridge (-Abbey),F,Athletics
108470,Oral Armstrong Lincoln Selkridge,M,Athletics
112903,St. Clair Soleyne,M,Athletics
113526,"Frederick Oliver Newgent ""Fred"" Sowerby",M,Athletics
113785,Patrick Spencer,M,Cycling
115086,Monica Stevens,F,Athletics
119319,Michael Terry,M,Athletics
119773,Charmaine Thomas,F,Athletics
122771,Elroy Turner,M,Athletics
123960,Kareem Javier Valentine Sandoval,M,Swimming
126906,Paola Vittoria,F,Sailing
128263,Chavaughn Camarley Walsh,M,Athletics
128281,Tahir Jelani Walsh,M,Athletics
130637,Malique Williams,M,Swimming
130677,Sonia Olivia Williams,F,Athletics
110253,Carlos Alfredo Sieburger Lammerhirt,M,Sailing
110255,Roberto Guillermo Sieburger Safoure,M,Sailing
110256,"Enrique Adolfo Sieburger Lammerhirt, Jr.",M,Sailing
68,Pablo Martn Abal,M,Swimming
74,Mara Laura Abalo,F,Rowing
413,Hugo Ral Aberastegui,M,Rowing
712,Hctor H. Acosta,M,Cycling
713,Jos Eugenio Acosta,M,Equestrianism
716,Lautaro Germn Acosta,M,Football
726,Tanya Acosta,F,Volleyball
742,Roberto Acua,M,Basketball
1218,Pedro Luciano Agero Ceballos,M,Boxing
1219,Rubn Jos Agero,M,Football
1220,Sergio Leonel Agero del Castillo,M,Football
1227,Rubn Humberto Aguiar,M,Athletics
1231,Claudio S. guila,M,Rowing
1250,Juan Aguilar,M,Boxing
1266,Ana Carolina Aguilera,F,Swimming
1281,Gabriela Aguirre,F,Hockey
1282,Gustavo Hernando Aguirre,M,Athletics
1286,Jorge David Aguirre Wardi,M,Judo
1298,Diego Aguirregomezcorta,M,Rowing
1467,Mara Magdalena Aicega Amicarelli,F,Hockey
1506,Mauro Gabriel Airez,M,Football
2224,Ernesto Arturo Alas,M,Shooting
2298,Justo Carlos Albarracn,M,Equestrianism
2299,Matas Albarracn,M,Equestrianism
2300,Miguel ngel Albarracn,M,Judo
2335,Agustina Albertario,F,Hockey
2590,Marcelo O. Alexandre,M,Cycling
2612,Carlos Alejandro Alfaro Moreno,M,Football
2630,Carlos Alfonso,M,Equestrianism
2920,Diego Allona Marenzi,M,Hockey
2945,Mario Nicols Almada,M,Hockey
2955,Abel Csar Almaraz,M,Boxing
2988,Matas Jess Almeyda,M,Football
3064,Sebastin Alquati,M,Judo
3074,Julio Alsogaray,M,Sailing
3112,Miguel Omar Altube,M,Hockey
3130,Carlos Alberto Alvarado,M,Equestrianism
3145,Carlos Alberto lvarez,M,Cycling
3146,Carlos Miguel lvarez Seibanes,M,Cycling
3183,Nancy Judith lvarez,F,Triathlon
3184,Pablo Damin lvarez,M,Shooting
3191,Santiago lvarez Fourcade,M,Rugby Sevens
3197,Valeria lvarez,F,Swimming
3223,Juan Jos Alves Gordon,M,Cycling
3273,Domingo Amaizn Mastroianni,M,Athletics
3329,Serena Bibiana Amato,F,Sailing
3334,Dolores Amaya,F,Rowing
3336,Jorge Horacio Amaya Young,M,Equestrianism
3338,Roberto Oscar Amaya,M,Boxing
3369,Sandra Ambrosio Monica,F,Cycling
3391,Sabrina Ameghino,F,Canoeing
3776,Hugo Ricardo Andersen,M,Judo
3813,Eduardo A. Anderson Igarzabal,M,Hockey
4291,Juan Diego Angeloni,M,Shooting
4526,Edgardo Marcelo Antinori Rodrigues,M,Judo
4569,Mariela Andrea Antoniska Arrondo,F,Hockey
4770,Valentina Aracil,F,Swimming
4822,Luis Ramn Aranda,M,Boxing
4867,Nazario Arajo,M,Athletics
4887,Vernica Arbo,F,Canoeing
4940,Walter Dario Arciprete,M,Swimming
5064,Liliana Beatriz Arigoni,F,Athletics
5132,Eduardo Florentino Armella,M,Shooting
5133,Pedro Armella,M,Shooting
5178,Mariana A. Arnal Aranguren,F,Hockey
5246,Carlos Alberto Aro,M,Boxing
5271,Hugo Michael Arrambide,M,Equestrianism
5295,Ysica Arrin,F,Football
5307,Ins Arrondo,F,Hockey
5314,Gabriel Adrin Arroyo,M,Volleyball
5347,Gustavo Leonardo Artacho,M,Cycling
5379,Vernica Artica Cartier,F,Hockey
5491,Santiago Ascacibar,M,Football
5661,Humberto D. V. Aspitia,M,Shooting
6107,Andrea Vernica vila,F,Athletics
6192,Aldo Eduardo Ayala Riadigos,M,Hockey
6201,Roberto Fabin Ayala,M,Football
6256,"Luciana Paula ""Lucha"" Aymar",F,Hockey
6496,Leandro Martn Baccaro Coll,M,Hockey
6500,Orlando Baccino Granja,M,Judo
7244,Alberto Balestrini Bogino,M,Fencing
7328,Jorge Esteban Balliengo,M,Athletics
7411,Walter Daniel Balunek,M,Rowing
7482,ver Maximiliano David Banega,M,Football
7631,Mariano Joaqun Baracetti,M,Beach Volleyball
7809,Georgina Bardach Martin,F,Swimming
7810,Virginia Bardach Martn,F,Swimming
7842,Leonardo Baremboin,M,Swimming
7994,"Eric Richard ""Enrico"" Barney",M,Athletics
8047,Alicia Barrancos,F,Swimming
8063,Ernesto Horacio Barreiros,M,Hockey
8132,Luis Bruno Barrionuevo,M,Athletics
8133,Mara Noel Barrionuevo,F,Hockey
8394,Miguel ngel Brzola,M,Athletics
8479,Christian Gustavo Bassedas,M,Football
8842,Ral Bauza,M,Modern Pentathlon
8843,Walter Antonio Bauza,M,Shooting
9126,Cristian Daniel Becerine,M,Cycling
9319,Jorge Bedoya Guido,M,Equestrianism
9534,Boris Alonso Belada,M,Sailing
9711,ngel Bello,M,Archery
9732,Claudia Cinthia Bellotto,F,Swimming
9771,Mara Amelia Belotti,F,Handball
9987,Alejandro Bender,M,Judo
10053,Mara Vernica Bengochea,F,Hockey
10263,Osvaldo Francisco Benvenuti,M,Cycling
10535,Ignacio Ricardo Bergner,M,Hockey
10631,Carlos Alberto Berlocq,M,Tennis
10650,Patricia Alejandra Bermdez,F,Wrestling
10825,Mara Ins Bertellotti,F,Swimming
10892,Andrs Arturo Bertolotti,M,Football
10894,Mariano Daniel Bertolotti,M,Judo
11004,Mara Gabriela Best Palazzolo,F,Rowing
11232,Cecilia Elizabeth Biagioli,F,Swimming
11267,Valeria Bianchi,F,Handball
11280,Hctor F. Biassini,M,Rowing
11315,Andrs Bicocca,M,Swimming
11330,Jernimo Anbal Bidegain,M,Volleyball
11398,Luis Alberto Biera,M,Cycling
11483,Carlos Salvador Bilardo,M,Football
11530,Martn Billoch,M,Sailing
11771,Adolfo Gabriel Bisellach Porcel,M,Fencing
12101,Leandro Yamil Blanc,M,Boxing
12127,Jess Blanco,M,Wrestling
12135,Mara Gimena Blanco,F,Football
12139,Roberto Blanco,M,Football
12210,Damin Blaum,M,Swimming
12715,Antonella Bogarn,F,Swimming
13093,Roberto Bonanno,M,Football
13164,Ricardo Manuel Boneo Campos,M,Sailing
13222,Oscar Bonini,M,Rowing
13442,Fernando Borello,M,Shooting
13443,Armando Osvaldo Boretto Mazzara,M,Swimming
13481,Silvia Elisabeth Borgini,F,Swimming
13611,Alejandro Alberto Borrajo,M,Cycling
13622,Fernando Marcelo Borrero,M,Volleyball
13712,Leticia Boscacci,F,Volleyball
13715,Alicia Mara Boscatto,F,Swimming
13783,Carlos Gustavo Bossio,M,Football
13863,Miguel ngel Botta,M,Boxing
14097,Alberto Bourdilln,M,Swimming
14354,ngel Boyenechea,M,Equestrianism
14486,Carlos E. Braconi,M,Wrestling
14697,Mara Branz,F,Sailing
14960,Roberto Florencio Breppe Sokosoppi,M,Cycling
15045,Lorena Briceo,F,Judo
15141,Moira Martha Brinnand,F,Hockey
15201,Daniel Eduardo Brizuela,M,Boxing
15427,Juan Brotto,M,Cycling
15770,Manuel Brunet,M,Hockey
15777,Guillermo Brunetta,M,Cycling
15823,Federico Bruno,M,Athletics
15828,Nicols Martn Bruno,M,Volleyball
15852,Nicols Brussino,M,Basketball
15879,Nicols Bruzzone,M,Rugby Sevens
16217,Jos Manuel Bugia,M,Rowing
16371,Carlos Alberto Bulla,M,Football
16449,Diego Mario Buonanotte Rende,M,Football
16497,Nicols Andrs Burdisso,M,Football
16597,Claudia Ins Burkart,F,Hockey
16849,Florencia Natasha Busquets Reyes,F,Volleyball
17170,Antonio Roberto Cabrera,M,Football
17172,Claudio Martn Cabrera,M,Football
17187,Ramn Cabrera,M,Athletics
17208,Juan Ignacio Cceres,M,Canoeing
17211,Pedro Angel Cceres,M,Athletics
17320,Pedro Omar Caino,M,Cycling
17351,Lucas Calabrese,M,Sailing
17383,"Maximiliano Jorge ""Max"" Caldas",M,Hockey
17398,Gustavo Caldern,M,Rowing
17426,"Guillermo Alejandro Calegari, Jr.",M,Sailing
17427,"Guillermo Julio Calegari, Sr.",M,Sailing
17481,Agustn Calleri Shaal,M,Tennis
17482,Jonathan Calleri,M,Football
17489,Facundo Callioni,M,Hockey
17503,Andrs Roberto Calonge,M,Athletics
17506,Fernando Calp Kedinger,M,Hockey
17584,Lucas Hernn Camareri,M,Hockey
17677,Facundo Campazzo,M,Basketball
17763,Gonzalo Jos Campero,M,Sailing
17767,Roco Campigli,F,Handball
17790,Hctor Oscar Campos,M,Sailing
17791,Hctor Fernando Campos Bermudez,M,Judo
17814,Mara Pilar Campoy,F,Hockey
17849,"Guillermo Ignacio ""Willy"" Caas",M,Tennis
17850,Jorge Antonio Cnaves,M,Equestrianism
17880,Juan Carlos Candisano Mera,M,Equestrianism
17896,Diego Hernn Cnepa,M,Canoeing
17897,Mariano Andres Cnepa,M,Handball
17902,Carlos Rubn Caete,M,Boxing
17943,Juan Manuel Cano Ceres,M,Athletics
18061,Dela Beatriz Capotosto,F,Athletics
18093,Santiago Capurro Lpez,M,Hockey
18136,Rubn Oscar Carballo,M,Boxing
18141,Victoria Carb,F,Hockey
18145,Alejandra Andrea Carbone,F,Fencing
18398,Celeste Andrea Carnevale,F,Gymnastics
18414,Alfredo Carnovali,M,Water Polo
18435,Gonzalo Matas Carou,M,Handball
18500,Cecilia Carranza Saroli,F,Sailing
18522,Marisol Carrat,F,Handball
18533,Mariano Natalio Carrera,M,Boxing
18537,Gonzalo Carreras,M,Canoeing
18571,Javier Adolfo Carriqueo Inostroza,M,Athletics
18746,Jos Mara Casanova,M,Fencing
18772,Marcelo Fabin Cascabelo Ferreyra,M,Athletics
18780,Domingo Casco Catalina,M,Boxing
18782,Zelmar Roberto Casco,M,Fencing
18792,Michel ngel Casella,M,Judo
18795,Beln Adaluz Casetta,F,Athletics
18802,Juan Eduardo Casey y Recondo,M,Shooting
18857,Hctor A. Cassina Davicino,M,Cycling
18868,Federico Eduardo Castaing,M,Equestrianism
18894,Julieta Castelln Goytia,F,Hockey
18896,Daniel Jorge Castellani,M,Volleyball
18898,Ivn Castellani,M,Volleyball
18912,Mara Paula Castelli Deluca,F,Hockey
18929,Yael Castiglione,F,Volleyball
19014,Mariano Gustavo Castro Paolino,M,Sailing
19027,Vctor Hugo Castro,M,Boxing
19116,Osvaldo Cavagnaro,M,Rowing
19132,Martina Cavallero,F,Hockey
19133,Pablo Oscar Cavallero Rodrguez,M,Football
19136,Gerardo Cavallieri Grosso,M,Cycling
19164,Juan Nicolas L. Caviglia,M,Gymnastics
19167,Jorge Horacio Cavoti,M,Equestrianism
19282,Agustn Mario Cejas,M,Football
19283,Mario Cejas,M,Rowing
19421,Juan Ignacio Cerra,M,Athletics
19453,Oscar R. Cervo Rosando,M,Shooting
19535,Julio Pablo Chacn,M,Boxing
19653,Jos Antonio Chamot,M,Football
19814,Mariano Rodolfo Chao,M,Hockey
19823,Fernando Jorge Chaparro Cagnoni,M,Canoeing
19868,Andrs Charadia Alfieri,M,Athletics
20046,Gabriela Patricia Chvez,F,Football
20049,Latauro Guillermo Chvez,M,Cycling
20057,Viviana Micaela Chvez,F,Athletics
20127,Juan Ignacio Chela,M,Tennis
20647,Germn Pablo Chiaraviglio Ermcora,M,Athletics
20804,Diego Chiodo,M,Hockey
20829,Jos Roberto Chirino,M,Boxing
20876,Andrea Cristina Chiuchich de Ortz,F,Fencing
21533,Armando H. Cicognini Ginaca,M,Hockey
21671,Gustavo G. Cirillo,M,Canoeing
22128,Elisa Nom Cobaea,F,Athletics
22194,Osvaldo Horacio Codaro Peirano,M,Water Polo
22392,Alejandro Juan Colla,M,Sailing
22393,ngel Dario Colla Anacoreto,M,Cycling
22394,Daniel M. Colla,M,Volleyball
22495,Fabricio Coloccini,M,Football
22515,Mara Cecilia Colombo de Serrano,F,Hockey
22572,Jorge Alberto Comas Romero,M,Football
22574,Antonio Martn Comaschi,M,Boxing
22575,Brbara Roco Comba,F,Athletics
22594,Adriana Comolli Gutierrez,F,Swimming
22632,Martn Alejo Conde,M,Beach Volleyball
22755,Gerardo Constantini,M,Rowing
22758,Pedro Consuegra,M,Water Polo
22765,Facundo Conte,M,Volleyball
22766,Hugo Nstor Conte,M,Volleyball
22767,Javier Alberto Conte,M,Sailing
22795,Ernesto A. Contreras Vzquez,M,Cycling
22979,Elizabeth Carina Copes,F,Judo
22996,Susana Norma Coppo,F,Swimming
23050,Nicols Crdoba,M,Gymnastics
23065,Lorena Betina Corengia,F,Rowing
23076,Hctor Eduardo Corletti,M,Boxing
23142,Mariela del Carmen Coronel,F,Football
23155,ngel Martn Correa Martnez,M,Football
23161,Javier Andrs Correa,M,Canoeing
23164,Miguel Antonio Correa,M,Canoeing
23166,Vanina Noem Correa,F,Football
23203,Federico A. Corts,M,Cycling
23222,Hugo Antonio Corti,M,Boxing
23228,Hernn Oscar Cortnez,M,Athletics
23237,Silvina Corvaln Mayoral,F,Hockey
23282,Eduardo Edilio Costa,M,Judo
23301,Luis Antonio Costa,M,Hockey
23758,Pablo Crer,M,Volleyball
23767,Hernn Jorge Crespo,M,Football
23820,Sebastian Eduardo Crismanich,M,Taekwondo
23855,Victoria Crivelli,F,Handball
24194,Guillermo Cuello,M,Athletics
24195,Miguel ngel Cuello,M,Boxing
24212,Vctor Leandro Cuesta,M,Football
24227,Julio Csar Cufre,M,Hockey
24283,Alcides D. Cuminetti,M,Volleyball
24284,Juan Carlos Cuminetti,M,Volleyball
24425,Gabriel Ovidio Curuchet,M,Cycling
24426,Juan Esteban Curuchet,M,Cycling
24588,Francisco Obdulio D'Alessandri,M,Equestrianism
24589,Andrs Nicols D'Alessandro,M,Football
24605,Rubn Gustavo D'Andrilli,M,Rowing
24872,"Jennifer ""Jenny"" Dahlgren Fitzner",F,Athletics
24944,Daniel Alfredo Dal Bo,M,Canoeing
25046,Carlos Angel Dalurzo,M,Athletics
25108,Domingo Nicolas Damigella,M,Boxing
25400,Santiago Darraidou,M,Volleyball
25462,Juan Carlos Dasque,M,Shooting
25468,Naldo Miguel Dasso,M,Equestrianism
25835,Carlos Csar Idelfonso D'Elia Larocca,M,Equestrianism
25836,Mara Silvina D'Elia,F,Hockey
25873,Oscar Horacio de Andrs,M,Rowing
26033,Luciano de Cecco,M,Volleyball
26047,Pedro de Ciancio,M,Football
26076,Oscar de Dios Villaruel,M,Rowing
26119,Flvio Alejandro de Giacomi,M,Hockey
26124,Agustina De Giovanni,F,Swimming
26263,Esteban Pablo de la Fuente,M,Basketball
26265,Juan Mara de la Fuente,M,Sailing
26527,Jos Esteban De Palma,M,Volleyball
26528,Vernica Andrea de Paoli,F,Athletics
26721,Pablo Martn de Torres,M,Canoeing
26911,Pedro Rubn Dcima,M,Boxing
26913,Gabriel Alejandro Deck,M,Basketball
27132,Juan Martn del Potro,M,Tennis
27221,Federico Delbonis,M,Tennis
27256,Carlos Francisco Delfino,M,Basketball
27268,Csar Fabin Delgado Godoy,M,Football
27283,Marcelo Alejandro Delgado,M,Football
27307,Marcos Nicols Dela,M,Basketball
27373,Delmo Delmastro,M,Cycling
27477,Alberto Demiddi,M,Rowing
27544,Carlos Antonio Denari,M,Rowing
27795,Mario O. Desiderio,M,Football
27871,Ana Carolina Destfano,F,Gymnastics
28075,Marina Emilse Di Giacomo,F,Hockey
28076,Jorge Santos di Giandomnico y Flia,M,Shooting
28084,ngel Fabin Di Mara Hernndez,M,Football
28092,Jorge Omar di Noco,M,Judo
28112,Rafael Matias di Tella Ruvira,M,Fencing
28228,Daniel Ricardo Daz,M,Cycling
28245,Mara Gabriela Daz,F,Cycling
28250,Hernn Edgardo Daz,M,Football
28264,Jos Daz,M,Football
28271,Juan Antonio Daz,M,Boxing
28281,Mariana Daz Oliva,F,Tennis
28748,Alberto Disera Perini,M,Hockey
28749,Jorge Disera,M,Hockey
28839,Alejandro Diz,M,Volleyball
28840,Pedro Diz Espeleta,M,Swimming
29102,Alejandro L. Doherty Horan,M,Hockey
29262,Daniel Omar Domnguez,M,Boxing
29270,Juan Carlos Domnguez,M,Football
29452,Martn Dopazo,M,Equestrianism
29904,Diego Drajer,M,Fencing
30540,Gisela Alejandra Dulko (-Gago),F,Tennis
30790,Ricardo Durn,M,Rowing
30915,Mara Beln Dutto,F,Cycling
31085,Juan Carlos Pablo Dyrzka,M,Athletics
31626,Martn Jos Eguiguren,M,Weightlifting
32260,Jorge Alberto Elgueta,M,Volleyball
32295,Pablo Elisii,M,Judo
32447,Carlos Mario Eluaiza,M,Boxing
32727,Jorge Alberto Enrquez,M,Rowing
33195,Carlos Luciano Espeleta,M,Weightlifting
33206,Juan Alberto Espil Vanotti,M,Basketball
33212,Carlos Mauricio Espnola Lorenzo,M,Sailing
33213,Mara Ins Espnola Lorenzo,F,Sailing
33234,Cristian Omar Espinoza,M,Football
33290,Juan Pablo Estelles,M,Rugby Sevens
33317,Juan Carlos Estol,M,Rowing
33346,Rodrigo Etchart,M,Rugby Sevens
33371,Gastn Ariel Etlis,M,Tennis
33588,Bautista Ezcurra,M,Rugby Sevens
33620,Nstor Ariel Fabbri,M,Football
33840,Lucia Falasca,F,Sailing
33854,Fernando Gustavo Falchetto Antognini,M,Hockey
33928,Julio Csar Faln,M,Swimming
33978,Fernando Fanjul,M,Swimming
33998,Daniel Edgardo Farabello,M,Basketball
34061,Mabel Evelia Farina,F,Athletics
34070,Gustavo Alberto Faris,M,Cycling
34132,Eduardo Farr,M,Sailing
34363,Federico Julin Fazio,M,Football
34385,Mnica Fechino Wilson,F,Sailing
34567,Daniel Csar Felizia,M,Shooting
34661,Daniel Adolfo Feraud,M,Fencing
34809,Federico Gastn Fernndez,M,Handball
34816,Gabriel Diego Fernndez,M,Basketball
34837,Josefina Fernndez,F,Volleyball
34843,Juan Pablo Fernndez,M,Handball
34858,Manuel Jos Fernndez,M,Shooting
34859,Marcelo G. Fernndez,M,Rowing
34877,Santiago Fernndez,M,Rowing
34879,Sergio Abel Fernndez Gonzlez,M,Rowing
34938,Fernando Gabriel Ferrara Tripodi,M,Hockey
34942,Fabin Ferrari,M,Swimming
34946,Mara Paz Ferrari,F,Hockey
34947,Martn B. Ferrari,M,Sailing
34950,Omar Teodoro Ferrari,M,Rowing
34965,Hernn Ferraro,M,Volleyball
35034,Pablo Ferrero Bruno,M,Rowing
35035,Pedro Ferrero,M,Sailing
35039,Sergio Andrs Ferreyra,M,Swimming
35464,Agustn Ignacio Fiorilli,M,Swimming
35467,Andrea Paula Fioroni,F,Hockey
35481,Juan Carlos Firpo,M,Sailing
35482,Sebastin Firpo,M,Volleyball
35534,Roberto Fischer,M,Water Polo
35606,Sergio A. Fiszman,M,Wrestling
35646,Irene Margarita Fitzner (-Dahlgren),F,Athletics
35902,Elvio Jos Flores,M,Equestrianism
35943,Jimena Florit Juarez,F,Cycling
36156,Daniel Monzozo Fontana,M,Triathlon
36172,Estefana Andrea Fontanini,F,Canoeing
36255,Alberto Forelli Lpez,M,Swimming
36283,Mara Margarita Formeiro,F,Athletics
36305,Toms Mario Forray,M,Rowing
36406,Leopoldo Rodrigo Fossati,M,Shooting
36517,Amelia Rosa Fournel,F,Shooting
36622,Javier Alberto Frana Maggi,M,Tennis
36919,Juan Carlos Frecia Alba,M,Fencing
37095,Luca Fresco,F,Volleyball
37343,Oswaldo R. Frossasco,M,Cycling
37455,Hctor Oscar Fuentes,M,Equestrianism
37591,Bettina Mnica Fulco (-Villella),F,Tennis
37763,Alejandra Marta Gabaglio,F,Table Tennis
37824,Carlos Flix Gabutti,M,Sailing
37840,Jorge Alberto Gaday,M,Cycling
37903,Fernando Rubn Gago,M,Football
38057,Flix Domingo Galimi Gherardi,M,Fencing
38065,Oscar Sal Galndez,M,Triathlon
38066,Vctor Emilio Galndez Torre,M,Boxing
38117,Marcelo Daniel Gallardo,M,Football
38121,Ana Mara Gallay,F,Beach Volleyball
38151,Antonio R. Gallina,M,Judo
38153,Cristina Gallo,F,Shooting
38212,Anabel Gambero Erdozain,F,Hockey
38288,Marcelo Gustavo Gandolfo Lpez,M,Weightlifting
38290,Macarena Gandulfo,F,Handball
38456,Ezequiel Marcelo Garay Gonzlez,M,Football
38458,Hugo Hernn Garay,M,Boxing
38466,Rafael Diego Garba,M,Rowing
38495,Alejandra Garca Flood,F,Athletics
38557,Fernando Garca Guevara,M,Sailing
38559,Fernando Gabriel Garca,M,Handball
38564,Daro Osvaldo Gastn Garca Aguilar,M,Judo
38568,Gonzalo Garca Martn,M,Cycling
38602,Jorge Rubn Garca Velazco,M,Sailing
38657,Miguel Garca Aranda,M,Boxing
38668,Oscar Garca,M,Cycling
38700,"Agustina Soledad ""Sole"" Garca",F,Hockey
38797,Rafael Luis Gargiulo,M,Boxing
38810,Patricio Garino Gullotta,M,Basketball
38812,Mara Julia Garisoain,F,Rowing
38847,Marcelo Omar Garrafo Biano,M,Hockey
38887,Maria Magdalena Garro,F,Canoeing
